"summary_date","app_id","app_type","app_name","campaign_id","campaign_name","ad_id","ad_name","impressions","clicks","installs","spend","event_name","events_d0","events_d7","unique_events_d0","unique_events_d7"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","44","12",,"0.0078000000000000005","super_event",,,,
"2022.06.08","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","2474870","4556","628","149.48375000000001","super_event","56","66","50","58"
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","81074","138","16","4.74695","super_event","6","6","2","2"
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","10","0",,"6.500000000000001E-4","super_event",,,,
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","0","0","6","0.0","super_event","0","0","0","0"
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16z49oF","Super AD 16z49oF","3850","2468","8","1.729","super_event","0","0","0","0"
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16cZYuD","Super AD 16cZYuD","77088","96",,"3.12325","super_event",,,,
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","54690","15754","52","18.91565","super_event","0","0","0","0"
"2022.07.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","159126","15524","58","94.3423","super_event","4","4","2","2"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1658MjI","Super AD 1658MjI","2","2",,"0.0","super_event",,,,
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TRY90","Super AD 16TRY90","86","4",,"0.02795","super_event",,,,
"2022.06.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","37626","58","12","4.7437000000000005","super_event","0","0","0","0"
"2022.06.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SmxpJ","Super AD 16SmxpJ","178","58",,"0.03705","super_event",,,,
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_167wQ9K","Super AD 167wQ9K","54","2",,"0.0078000000000000005","super_event",,,,
"2022.07.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16rc81y","Super AD 16rc81y","8746","18",,"0.14300000000000002","super_event",,,,
"2022.07.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","24","0",,"0.00585","super_event",,,,
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","659464","638","2","39.38285","super_event","0","0","0","0"
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","16076","3894","16","6.3739","super_event","0","0","0","0"
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","324246","406","40","8.73665","super_event","8","10","6","6"
"2022.07.02","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","3337662","28710","156","44.369065","super_event","14","14","12","12"
"2022.07.12","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","2191556","15220","118","27.79166","super_event","4","4","4","4"
"2022.07.01","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","5825656","14414","180","42.424785","super_event","8","14","8","10"
"2022.06.13","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","1142430","4242",,"13.162889999999999","super_event",,,,
"2022.06.02","com.super.app","android","Super App 2000","campaign_6","Super campaign 6","ad_6","Super AD 6","520026","5268","6","12.18984","super_event","0","0","0","0"
"2022.06.07","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","141340","27388","2081.82","super_event","60","92","48","62"
"2022.07.30","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","0",,"0.0","super_event",,,,
"2022.07.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","19808","5956","20","7.14545","super_event","0","0","0","0"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16q1T9e","Super AD 16q1T9e","428","36",,"0.10595","super_event",,,,
"2022.06.26","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16sutOl","Super AD 16sutOl","126978","310",,"17.316000000000003","super_event",,,,
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","40862","8600","10","19.9784","super_event","0","0","0","0"
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","122816","20524","46","76.6298","super_event","2","2","2","2"
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","529472","444","116","21.47145","super_event","6","6","6","6"
"2022.07.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16xl9PD","Super AD 16xl9PD","0","0","8","0.0","super_event","2","2","2","2"
"2022.07.13","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_164s39k","Super AD 164s39k","249292","204",,"4.3485000000000005","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","17122","34","2","0.44849999999999995","super_event","0","0","0","0"
"2022.06.05","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","30","4",,"0.00455","super_event",,,,
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","804","0",,"0.065","super_event",,,,
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","20","0",,"0.0032500000000000003","super_event",,,,
"2022.07.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_160KfFb","Super AD 160KfFb","104512","10912","28","53.58015","super_event","0","0","0","0"
"2022.06.12","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","94","44",,"0.00845","super_event",,,,
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","12912","22","2","0.37829999999999997","super_event","0","0","0","0"
"2022.07.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16J5S8q","Super AD 16J5S8q","6600","10",,"0.43420000000000003","super_event",,,,
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1613Cm3","Super AD 1613Cm3","1138","0",,"0.12090000000000001","super_event",,,,
"2022.06.03","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","73634","128","20","4.4037500000000005","super_event","0","0","0","0"
"2022.07.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","3110","1006","12","1.4793999999999998","super_event","0","0","0","0"
"2022.06.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Mvrvm","Super AD 16Mvrvm","288","150",,"0.0169","super_event",,,,
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16L8hGR","Super AD 16L8hGR","82","52",,"0.00585","super_event",,,,
"2022.06.24","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","156574","388","4","22.527699999999996","super_event","0","0","0","0"
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DpJ5e","Super AD 16DpJ5e","40","0",,"0.006500000000000001","super_event",,,,
"2022.06.28","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"3392.4150000000004","super_event",,,,
"2022.06.17","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","74070","6","1692.73","super_event","0","0","0","0"
"2022.06.27","com.super.app","android","Super App 2000","campaign_10","Super campaign 10",,,"0","41214",,"3284.125","super_event",,,,
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16yieB8","Super AD 16yieB8","1558","822","2","0.62205","super_event","0","0","0","0"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","20604","14","2","0.70785","super_event","0","0","0","0"
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tAAuV","Super AD 16tAAuV","29772","66",,"2.171","super_event",,,,
"2022.07.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","1008","82",,"0.2119","super_event",,,,
"2022.07.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tAAuV","Super AD 16tAAuV","3684","8",,"0.21710000000000002","super_event",,,,
"2022.06.14","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","20038","28","6","1.09655","super_event","0","0","0","0"
"2022.07.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","304826","394",,"9.589450000000001","super_event",,,,
"2022.06.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16Qnvp6","Super AD 16Qnvp6","14","4",,"0.0019500000000000001","super_event",,,,
"2022.06.25","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_162VcYT","Super AD 162VcYT","52368","9330","6","23.0217","super_event","0","0","0","0"
"2022.06.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16N7JOH","Super AD 16N7JOH","537652","370","70","20.272850000000002","super_event","6","10","6","10"
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tDi2H","Super AD 16tDi2H","16706","11638","34","7.93845","super_event","8","12","4","4"
"2022.06.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","412748","498","106","9.28655","super_event","4","8","4","8"
"2022.06.22","com.super.app","android","Super App 2000","campaign_5","Super campaign 5",,,,,"2",,"super_event","0","0","0","0"
"2022.06.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","48","12",,"0.00975","super_event",,,,
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iTkkR","Super AD 16iTkkR","75198","164","26","5.370950000000001","super_event","2","2","2","2"
"2022.06.15","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_161PGNX","Super AD 161PGNX","418340","602","84","10.79715","super_event","12","12","10","10"
"2022.07.04","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","17284","10960","12","6.9654","super_event","2","2","2","2"
"2022.07.16","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","17420","9526","12","7.00635","super_event","2","2","2","2"
"2022.07.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","35712","7832","26","11.89305","super_event","2","2","2","2"
"2022.06.18","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","33968","54","6","2.2529000000000003","super_event","0","0","0","0"
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16iiLJw","Super AD 16iiLJw","34","14",,"0.0091","super_event",,,,
"2022.07.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16d84uy","Super AD 16d84uy","24352","5486","14","7.738900000000001","super_event","6","6","4","4"
"2022.06.30","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","17842","11520","12","8.3252","super_event","0","0","0","0"
"2022.06.06","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16DJ04Y","Super AD 16DJ04Y","765792","800","114","32.00535","super_event","6","10","6","10"
"2022.07.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16SzuCz","Super AD 16SzuCz","4","0",,"0.0","super_event",,,,
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VFQT1","Super AD 16VFQT1","267874","334","4","8.9687","super_event","0","0","0","0"
"2022.07.01","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","6892","432","6","2.0215","super_event","0","0","0","0"
"2022.07.10","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","880","70",,"0.20215","super_event",,,,
"2022.06.24","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16tke86","Super AD 16tke86","78172","222",,"13.58175","super_event",,,,
"2022.07.09","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16VAIpg","Super AD 16VAIpg","15804","9156","12","6.822400000000001","super_event","2","2","2","2"
"2022.07.17","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16ZEk4H","Super AD 16ZEk4H","51022","15754","38","18.4158","super_event","0","0","0","0"
"2022.07.29","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16RnymO","Super AD 16RnymO","313902","464",,"9.4666","super_event",,,,
"2022.07.20","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16OvRBM","Super AD 16OvRBM","2670","176",,"0.68965","super_event",,,,
"2022.06.11","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_165Ir4s","Super AD 165Ir4s","24","2",,"0.0026000000000000003","super_event",,,,
"2022.06.07","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16bN2GJ","Super AD 16bN2GJ","18850","26",,"0.5193500000000001","super_event",,,,
"2022.07.02","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_1690b1k","Super AD 1690b1k","24692","6934","34","7.34825","super_event","2","2","2","2"
"2022.06.27","com.super.app","android","Super App 2000","campaign_16","Super campaign 16","ad_16TbuLA","Super AD 16TbuLA","70780","202",,"9.592699999999999","super_event",,,,
